
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 6.95287, 0.00000,333.00000, 6.95287, 0.00000, 0.00000, 0.00000, 0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.10000,33.30000, 0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.20000,66.60000, 0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.30000,99.90000, 0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.40000,133.20000,-0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.50000,166.50000,-0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.60000,199.80000,-0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.70000,233.10000,-0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.80000,266.40000,-0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
 0.90000,299.70000,-0.00000, 0.00000,-0.00000, 6.95287,-0.00000,333.00000, 6.95287,-0.00000,-0.00000,-0.00000,-0.00000, 0.12105, 0.00000, 0.99265, 0.29819,131.79158,2115.73204,2259.70683,-3.23554, 0.00000, 0.00000,
