
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 2.34066, 0.00000,500.00000, 2.34066, 0.00000, 0.00000, 0.00000, 0.00000, 0.04083,-0.01216, 0.99898, 0.44774,297.12500,2115.73204,2316.73208,-1.71897,-0.08182, 0.02599,
 0.10000,50.00000,-0.00194,-0.00003, 0.00020, 2.34066,-0.00006,500.00001, 2.34073,-0.00435, 0.00590, 0.00001,-0.00175, 0.04084,-0.01181, 0.99898, 0.44774,297.12501,2115.73205,2316.73208,-1.71897,-0.08182, 0.02599,
 0.20000,100.00000,-0.00767,-0.00012, 0.00144, 2.34066,-0.00045,500.00003, 2.34080,-0.00819, 0.02028, 0.00002,-0.00659, 0.04084,-0.01150, 0.99898, 0.44774,297.12503,2115.73205,2316.73208,-1.71897,-0.08182, 0.02599,
 0.30000,150.00000,-0.01710,-0.00027, 0.00433, 2.34066,-0.00146,500.00005, 2.34087,-0.01125, 0.03874, 0.00004,-0.01389, 0.04084,-0.01127, 0.99899, 0.44774,297.12507,2115.73207,2316.73208,-1.71897,-0.08182, 0.02599,
 0.40000,200.00001,-0.03013,-0.00047, 0.00909, 2.34067,-0.00329,500.00009, 2.34093,-0.01331, 0.05763, 0.00004,-0.02284, 0.04084,-0.01112, 0.99900, 0.44774,297.12511,2115.73208,2316.73208,-1.71897,-0.08182, 0.02599,
 0.50000,250.00002,-0.04669,-0.00072, 0.01559, 2.34067,-0.00606,500.00013, 2.34100,-0.01428, 0.07407, 0.00004,-0.03256, 0.04085,-0.01106, 0.99902, 0.44774,297.12516,2115.73210,2316.73208,-1.71897,-0.08182, 0.02599,
 0.60000,300.00003,-0.06672,-0.00103, 0.02349, 2.34068,-0.00980,500.00017, 2.34106,-0.01417, 0.08601, 0.00002,-0.04217, 0.04085,-0.01109, 0.99903, 0.44774,297.12521,2115.73212,2316.73208,-1.71897,-0.08182, 0.02599,
 0.70000,350.00004,-0.09019,-0.00137, 0.03226, 2.34068,-0.01447,500.00021, 2.34110,-0.01307, 0.09219,-0.00001,-0.05087, 0.04085,-0.01120, 0.99905, 0.44774,297.12526,2115.73215,2316.73208,-1.71897,-0.08182, 0.02599,
 0.80000,400.00006,-0.11709,-0.00175, 0.04130, 2.34068,-0.01993,500.00025, 2.34114,-0.01116, 0.09214,-0.00006,-0.05799, 0.04085,-0.01137, 0.99906, 0.44774,297.12531,2115.73218,2316.73208,-1.71897,-0.08182, 0.02599,
 0.90000,450.00008,-0.14741,-0.00216, 0.05001, 2.34068,-0.02601,500.00028, 2.34117,-0.00866, 0.08606,-0.00013,-0.06306, 0.04084,-0.01159, 0.99908, 0.44774,297.12535,2115.73221,2316.73208,-1.71897,-0.08182, 0.02599,
 1.00000,500.00009,-0.18118,-0.00259, 0.05783, 2.34067,-0.03248,500.00030, 2.34118,-0.00584, 0.07475,-0.00021,-0.06582, 0.04084,-0.01183, 0.99909, 0.44774,297.12538,2115.73224,2316.73208,-1.71897,-0.08182, 0.02599,
 1.10000,550.00011,-0.21843,-0.00305, 0.06429, 2.34065,-0.03911,500.00032, 2.34118,-0.00296, 0.05946,-0.00030,-0.06621, 0.04084,-0.01206, 0.99910, 0.44774,297.12540,2115.73228,2316.73208,-1.71897,-0.08182, 0.02599,
 1.20000,600.00013,-0.25920,-0.00352, 0.06910, 2.34062,-0.04566,500.00033, 2.34117,-0.00027, 0.04170,-0.00038,-0.06440, 0.04084,-0.01228, 0.99911, 0.44774,297.12542,2115.73231,2316.73208,-1.71897,-0.08182, 0.02599,
 1.30000,650.00014,-0.30354,-0.00400, 0.07208, 2.34059,-0.05193,500.00034, 2.34115, 0.00202, 0.02320,-0.00046,-0.06069, 0.04084,-0.01245, 0.99909, 0.44774,297.12543,2115.73235,2316.73208,-1.71897,-0.08182, 0.02599,
 1.40000,700.00015,-0.35147,-0.00450, 0.07327, 2.34054,-0.05776,500.00035, 2.34113, 0.00374, 0.00561,-0.00052,-0.05552, 0.04084,-0.01258, 0.99908, 0.44774,297.12546,2115.73239,2316.73208,-1.71897,-0.08182, 0.02599,
 1.50000,750.00016,-0.40305,-0.00503, 0.07283, 2.34050,-0.06302,500.00037, 2.34111, 0.00480,-0.00973,-0.00056,-0.04945, 0.04084,-0.01265, 0.99907, 0.44774,297.12548,2115.73243,2316.73208,-1.71897,-0.08182, 0.02599,
 1.60000,800.00017,-0.45828,-0.00558, 0.07103, 2.34045,-0.06765,500.00040, 2.34109, 0.00515,-0.02177,-0.00059,-0.04308, 0.04084,-0.01266, 0.99906, 0.44774,297.12552,2115.73247,2316.73208,-1.71897,-0.08182, 0.02599,
 1.70000,850.00017,-0.51719,-0.00617, 0.06826, 2.34039,-0.07165,500.00042, 2.34107, 0.00483,-0.02980,-0.00061,-0.03699, 0.04084,-0.01262, 0.99905, 0.44774,297.12556,2115.73252,2316.73208,-1.71897,-0.08182, 0.02599,
 1.80000,900.00018,-0.57978,-0.00678, 0.06491, 2.34033,-0.07508,500.00045, 2.34105, 0.00391,-0.03350,-0.00063,-0.03168, 0.04084,-0.01254, 0.99905, 0.44774,297.12560,2115.73256,2316.73208,-1.71897,-0.08182, 0.02599,
 1.90000,950.00018,-0.64603,-0.00743, 0.06144, 2.34027,-0.07803,500.00048, 2.34103, 0.00252,-0.03292,-0.00063,-0.02754, 0.04084,-0.01242, 0.99905, 0.44774,297.12564,2115.73261,2316.73208,-1.71897,-0.08182, 0.02599,
 2.00000,1000.00018,-0.71594,-0.00810, 0.05823, 2.34021,-0.08064,500.00051, 2.34101, 0.00083,-0.02848,-0.00064,-0.02483, 0.04084,-0.01228, 0.99906, 0.44774,297.12568,2115.73266,2316.73208,-1.71897,-0.08182, 0.02599,
