
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163, 0.00000, 0.00000, 0.00000, 0.00000, 0.15319,-0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.10000,35.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319,-0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.20000,70.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319,-0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.30000,105.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319,-0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.40000,140.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319,-0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.50000,175.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.60000,210.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.70000,245.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.80000,280.00000,-0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 0.90000,315.00000, 0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 1.00000,350.00000, 0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 1.10000,385.00000, 0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 1.20000,420.00000, 0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
 1.30000,455.00000, 0.00000,10000.00000, 0.00000, 8.81163, 0.00000,350.00000, 8.81163,-0.00000, 0.00000,-0.00000, 0.00000, 0.15319, 0.00000, 0.98820, 0.32505,107.66501,1454.59743,2549.74072,-3.84656,-0.00000,-0.00000,
